postId,postAuthor,postText,creationTime,postUrl,commentAuthorName,commentText,commentId,depth
1054843379919208,Anonymous participant,?Recomiendan hacer el intersemestral de calculo 2?,05/30/2025 011509 AM,1054843379919208.0,NA,NA,NA,NA
1054843379919208,NA,NA,05/30/2025 030159 AM,NA,Sara Rubio,"Solo si ya vio la materia antes, si es primera vez, mejor no pierda la plata",1054892163247663.0,0.0
1054843379919208,NA,NA,05/30/2025 051809 AM,NA,Reparando Compus,"Para nivelar si la perdio, si. Para aprender yo no recomiendo ningun curso expres.",1054959199907626.0,0.0
1055047993232080,Jackson Clear,"Se Arrienda Este inmueble, esta ubicado en el Edificio san Marino, calle 12 A #28-11,(A una cuadra del ESTADIO AMERICO MONTANINI)(Dos Cuadras de la UIS) Bucaramanga. Cuenta con  2 habitaciones, 1 bano, sala comedor, cocina integral y zona de ropa.

!Contactanos!
Agenda tu cita: 318 3308667 - 6348345
inmobiliariafriasordo@hotmail.com
Carrera 27 No. 36 - 14 Local 114, Bucaramanga - Santander.",05/30/2025 075811 AM,1055047993232080.0,NA,NA,NA,NA
1055047993232080,NA,NA,05/30/2025 094005 AM,NA,Anonymous participant 750,Que requisitos piden?,1055107623226117.0,0.0
1055047993232080,NA,NA,06/06/2025 103746 AM,NA,Deisy Hernandez Pamplona,Precio,1060243836045829.0,0.0
1055060749897471,Anonymous participant,Muchachos quien hace el favor de referir a accedo 24/7,05/30/2025 081858 AM,1055060749897471.0,NA,NA,NA,NA
1055060749897471,NA,NA,05/30/2025 085138 AM,NA,Sharman Dev,No vaya a Accedo ingrese mejor a Concentrix ademas que pagan mejor y a tiempo y sus prestaciones eso si no te va quedar tiempo para estudiar es estar en el trabajo o estudiar si quieres te paso contacto de reclutadora,1055080133228866.0,0.0
1055060749897471,NA,NA,05/31/2025 050651 PM,NA,Mar Saenz,Accedo ya no existe cerraron hoy,1056062323130647.0,0.0
1055121699891376,Carlos AS,"Disculpen, alguien sabe si hay algun consejero o persona que pueda ayudar para un problema en el trabajo, de vulnerabilidad de derechos o un abuso de poder por parte del empleador.",05/30/2025 100409 AM,1055121699891376.0,NA,NA,NA,NA
1055121699891376,NA,NA,06/02/2025 073616 PM,NA,Ivan Quinonez Lopez,"En la direccion regional del ministerio del trabajo que queda en el centro de Bucaramanga, hay inspectores abogados para ello",1057622009641345.0,0.0
1055121699891376,NA,NA,05/30/2025 111855 AM,NA,Sara Rubio,"Con el consultorio juridico de la universidad, quiza",1055163683220511.0,0.0
1055139599889586,Anonymous participant,"Muchachos quien hace el favor de referir a Atento, por favor",05/30/2025 103556 AM,1055139599889586.0,NA,NA,NA,NA
1055139599889586,NA,NA,05/30/2025 071510 PM,NA,Anonymous participant 673,Adrian Vell el man es mas atento que diez atentos,1055389746531238.0,0.0
1055139599889586,NA,NA,06/01/2025 060020 PM,NA,Duval Steven,Escribame,1056865466383666.0,0.0
1055272463209633,Zully Diaz,"Buenas tardes, quisiera por favor si alguien sabe de este personaje, si estudia con alguno o donde lo puedo encontrar?

Juan Sarquez

La semana pasada estuve buscando alguien para hacer una imagen para un regalo especial a mi padre que fuera una imagen de el y mi abuelita ya fallecida pues no tenian fotos. El que pertenece a este grupo contesto y me envio unas imagenes que parecian buenos trabajos, cuando le pedi chats de referencia con otros clientes solo me dijo ""ahi le mostre el trabajo usted vera si toma el servicio"", la verdad me gano las ganas de tener un lindo detalle para mi papa. Para los que han visto mi labor social yo rescato animales de manera constante y tuve unos dias dificiles con una camada y aun asi hice un esfuerzo enorme para poder sacar de mis otro gastos y pagarle a el 50k por la imagen hecha en IA. El primer dia me envio un as imagenes (las primeras ni se parecian, luego envio unas mas presentables pero tenian detalles que de verdad eran notorios que no era un buen trabajo y le pedi correcciones pero siempre me envio una imagen muy diferente a la anterior y cada una con errores), ese dia me dijo que luego seguiamos y asi llevo ya casi una semana rogandole por una respuesta, el miercoles hice un comentario aca y me respondio que en la noche lo haciamos, al dia siguiente dijo que lo iba a empezar pero es la hora y no me contesta, pero veo que publica en paginas de juegos pero a mi no me ha respondido ninguno de los mensajes, no me h enviado ninguna imagen que valga la pena y ni si quiera en buena calidad.

Incluso hoy hice el ultimo esfuerzo de que me enviara alguna imagen bien hecha y me sigue ignorando, de verdad no me veo en otra opcion que utilizar la presion social porque, mas alla del regalo es que es injusto y veo que se recomienda a si mismo en tutorias y para hacer trabajos, entonces para evitarle a alguien la situacion que yo estoy pasando. 

Si pueden ayudarme con un mensaje hacia el a ver si se digna a devolverme el dinero, de verdad se los agradeceria de corazon, ya me decepcione con el regalo, pero al menos con ese dinero puedo hacer algo mas, desde comprar la comida de mis rescatados o mandar a operar un gato, en vez de que una persona como esta me lo robe.

Los numeros son 321 3384865 y 300 6979614

Por favorrr",05/30/2025 024733 PM,1055272463209633.0,NA,NA,NA,NA
1055272463209633,NA,NA,05/30/2025 025316 PM,NA,Anonymous participant 822,Yo le veo esa foto y siento que me van a a robar hasta los rinones,1055275443209335.0,0.0
1055272463209633,NA,NA,05/30/2025 025645 PM,NA,Val Vill,pero por que pagar por imagenes hechas con IA si se pueden hacer gratis??!!,1055277329875813.0,0.0
1055296589873887,Juan Vanegas,"Muchachos, tienen parciales de Matematicas Discretas de Chaux del ultimo corte? (Foto para no morir ignorado)",05/30/2025 033730 PM,1055296589873887.0,NA,NA,NA,NA
1055296589873887,NA,NA,05/31/2025 102937 AM,NA,Anonymous participant 674,"una vez no lo dejo hacer virtual, empezo a las 2 pero dejo que lo entregaramos a las 6  como estaba dificil nos dejo aplazarlo hasta las 10, contratamos tutor tambien para ayudarnos, ehhh nadie paso el parcial ",1055862089817337.0,0.0
1055301093206770,Anonymous participant,"?Que piensan ustedes de que una asignatura como programacion orientada a objetos, de las principales de sistemas,? todo un curso saque esa nota? Porque el primer parcial fue un 5 gratis (no se hizo parcial), el 3er parcial fue virtual (habiendo normalidad academica y pudiendo usar el estudiante una inteligencia artificial), y la sustentacion de proyecto fueron 6 minutos mostrando y ejecutando un codigo y los criterios son tan bajos que todo el curso saca 5, ?eso representa lo que debe ser un docente de la UIS?",05/30/2025 034734 PM,1055301093206770.0,NA,NA,NA,NA
1055301093206770,NA,NA,05/30/2025 035104 PM,NA,Andres Ramirez,"?Usted aprendio? Porque el objetivo es que los estudiantes aprendan, no que se maten con materias que ahoguen en exigencia",1055302563206623.0,0.0
1055301093206770,NA,NA,05/30/2025 040201 PM,NA,Anonymous participant 828,"El nino este cree que descubrio america y que es mas inteligente que el profesor, papi le va a tocar usar la IA mas adelante porque al final de cuentas es una herramienta asi que deje de llorar y fijarse en lo de los demas",1055307016539511.0,0.0
1055301093206770,NA,NA,05/30/2025 035505 PM,NA,Anonymous participant 876,Que todos saquen 5 es malo si hubo gente vaga que no lo merecio. Pero puede pasar que el salon sea bueno.,1055304206539792.0,0.0
1055301093206770,NA,NA,05/30/2025 042259 PM,NA,Sebas Uis,"Si todos cumplieron con los criterios que asigno el docente no veo necesidad de no poner esa nota, si tanto quiere una materia donde vea gente perder entonces meta ecuaciones diferenciales o matematicas discretas con chaux aver si asi es tan varon y tambien se saca 5.0 agradezca mas bien que no fue una clase mediocre o le toco un cucho con mala metodologia de ensenanza bobolon. 
En algunos semestres en cursos de POO solamente pasaban como 4 personas y parece que la escuela o los cuchos mejoraron eso y usted quejandose. Manda huevo",1055316819871864.0,0.0
1055301093206770,NA,NA,05/30/2025 043932 PM,NA,Johan Felipe Prado Guerrero,"El profesor explico bastante bien el tema de programacion orientada a objetos, tal vez la forma de evaluar fue flexible, pero acaso eso es malo si se logro el objetivo de ensenarnos programacion orientada a objetos?, la verdad el profesor hizo bastante con el corto tiempo que tuvo para evaluarnos y ensenarnos, teniendo en cuenta el primer corte perdimos el tiempo",1055324306537782.0,0.0
1055301093206770,NA,NA,05/30/2025 040151 PM,NA,Anonymous participant 296,"?Que necesidad de ver gente perder?, como docente solo debe preocuparle ensenar , mas no puede hacer por los estudiantes , la sociedad se transforma con el tiempo , el capitalismo esta acabando con todo, el dinero es la verdadera pandemia, el conocimiento esta dejandose a un lado tristemente, todos solo quieren dinero, ?en que debe afectarle que pudo haber mediocridad en su curso? , acaso fue un mal docente? , ellos se han enganado, no usted profesor",1055306936539519.0,0.0
1055301093206770,NA,NA,05/30/2025 035457 PM,NA,Arley La Ley,"Monte un CAI al lado de la escuela de sistemas y haga la denuncia ahi, la gente vera si aprende o no eso no es problema suyo.",1055304149873131.0,0.0
1055301093206770,NA,NA,05/31/2025 121412 AM,NA,Marcos Duvan Nitola Rodriguez,Mediocres hay en todos lados. Lo importante es uno no dejarse contagiar esa mediocridad y esforzarse de verdad.,1055537176516495.0,0.0
1055301093206770,NA,NA,05/30/2025 040941 PM,NA,Yeison Mayorga,Aplique le polimorfismo a esa envidia y encapsule esa rabia,1055310326539180.0,0.0
1055301093206770,NA,NA,05/30/2025 035407 PM,NA,Anonymous participant 111,Malo sacar 5 ahora,1055303799873166.0,0.0
1055313923205487,Manuel Daza,Hola companeros. Estoy buscando un buen tutor de fisica y matematicas (hay remuneracion).,05/30/2025 041642 PM,1055313923205487.0,NA,NA,NA,NA
1055313923205487,NA,NA,05/31/2025 062012 PM,NA,Ana Maria,"parcero Brandon Delgado me salvo de encuartarme con calculo, recomendado",1056093939794152.0,0.0
1055313923205487,NA,NA,05/31/2025 061524 PM,NA,Yesica Perea,Crack Master - Asesorias Academicas,1056092023127677.0,0.0
1055400269863519,Anonymous participant,los ejercicios de el parcial de escuela de C1 son del libro de Zill?,05/30/2025 073830 PM,1055400269863519.0,NA,NA,NA,NA
1055400269863519,NA,NA,05/30/2025 075640 PM,NA,Jorge Gomez Betin,"Comprese el paquete de parciales de escuela en las papelerias, haga esos y queda volando!",1055408159862730.0,0.0
1055400269863519,NA,NA,05/30/2025 083223 PM,NA,Anonymous participant 183,"Revise los que dejen en el moodle de coordinacion,  el ejercicio de optimizacion del semestre pasado estaba ahi",1055425733194306.0,0.0
1055407736529439,Andres Mendoza,"Hoy en la sede UIS Barbosa, construyendo universidad publica ",05/30/2025 075552 PM,1055407736529439.0,NA,NA,NA,NA
1055407736529439,NA,NA,05/30/2025 105107 PM,NA,Edwin Quiroga,Eso no construye universidad publica,1055497109853835.0,0.0
1055464469857099,NA,NA,05/30/2025 100944 PM,NA,Jorge Gomez Betin,El semintensivo 2h al dia de lunes a viernes!,1055474969856049.0,0.0
1055464469857099,NA,NA,06/02/2025 051413 PM,NA,Diego Rojas,"Jose, ASEDUIS (la asociacion de egresados) tiene descuentos en el instituto de lenguas por ser parte de ellos, ademas de otros beneficios.",1057562329647313.0,0.0
1055558076514405,Anonymous participant,NA,05/31/2025 125754 AM,1055558076514405.0,NA,NA,NA,NA
1055790759824470,Cuenta Cerrada,"Wenas gente, ando vendiendo este pantaloncito de bebe bien bonito talla 12-18 meses.
El motivo es que compre la talla incorrecta :') 
Esta completamente nuevo, fue comprado ayer 30 de mayo por si alguien le interesa",05/31/2025 082838 AM,1055790759824470.0,NA,NA,NA,NA
1055845633152316,Anonymous participant,Es recomendable hacer Intersemetral de fisica I sin haber visto la materia?,05/31/2025 100244 AM,1055845633152316.0,NA,NA,NA,NA
1055845633152316,NA,NA,05/31/2025 104215 AM,NA,Dash Fate,"Si, se pasa solo, es breve",1055869133149966.0,0.0
1055845633152316,NA,NA,05/31/2025 115632 AM,NA,Reparando Compus,"Ver materias embutidas en poco tiempo no es muy bueno. Gente apaleada en calculo 2 porque calculo uno lo adelantaron. Fisica es una materia importante, veala en 5 minutos solo si la perdio porque el profesor era injusto calificando pero usted ya domina la materia.",1055914246478788.0,0.0
1055845633152316,NA,NA,06/01/2025 063003 AM,NA,Felipe Chirivi,"Los intersemestrales son mas faciles que los cursos normales y no tendria la presion por las otras cosas del semestre, asi que si estudia adecuadamente la pasa hasta con buena nota",1056501909753355.0,0.0
1055845633152316,NA,NA,06/02/2025 114441 AM,NA,Alexander Arias Tec,"Veala, esas materias no sirven pa nada",1057403346329878.0,0.0
1055871253149754,Sandra Milena Garzon Estrada,"Estudiante de ultimo semestre de Ingenieria Civil
Estamos en la busqueda de un estudiante de ultimo semestre de Ingenieria Civil para apoyar al equipo tecnico en el diseno y desarrollo de proyectos.
 
Funciones principales:
- Elaboracion  de planos y documentacion tecnica de edificaciones / presupuestos
- Levantamientos en obra y apoyo en la toma de datos.
- Coordinacion directa con el equipo de diseno y seguimiento a observaciones.

Requisitos:
- Manejo basico de AutoCAD y ETABS.
- Disponibilidad de tiempo completo.
- Buena actitud, orden en el trabajo y disposicion para aprender y asumir responsabilidades progresivas.

Tipo de puesto: Tiempo completo

Interesados/as: Enviar hoja de vida al correo electronico: ariasceing@gmail.com o contactar al numero: 3168436577.",05/31/2025 104547 AM,1055871253149754.0,NA,NA,NA,NA
1055894019814144,Anonymous participant,"Hola, alguien tiene el numero o saben si hay lugar fisico de los almuerzos que venden afuera de la U que son a 8500? De antemano muchas gracias",05/31/2025 112306 AM,1055894019814144.0,NA,NA,NA,NA
1055897233147156,Cristian Gonzalez,"Buenos dias muchachos, les tengo el combo ideal para regalar a los papas en este mes, a muy buen precio.

Tambien les tengo un catalogo extenso de perfumes individuales y puedo armarte un combo a tu gusto si lo deseas. 

Catalogo: Layalistore.co

Pregunta sin compromiso 

Wpp: 3002630186",05/31/2025 112843 AM,1055897233147156.0,NA,NA,NA,NA
1055959023140977,Anonymous participant,Recomiendan hacer el Intersemestral de ecuaciones sin haberla visto?,05/31/2025 011828 PM,1055959023140977.0,NA,NA,NA,NA
1055959023140977,NA,NA,06/01/2025 121101 AM,NA,Camilo Andres Farfan,Si,1056309443105935.0,0.0
1055997693137110,Anonymous participant,Hoy sabado hay biblioteca 24 horas?,05/31/2025 023559 PM,1055997693137110.0,NA,NA,NA,NA
1055997693137110,NA,NA,06/01/2025 015741 PM,NA,Anonymous participant 883,Al final si hay 24/7 esta semana?,1056756859727860.0,0.0
1056008716469341,Anonymous participant,Buenas tardes un favor alguno tiene un contacto de un maestro de construccion,05/31/2025 025951 PM,1056008716469341.0,NA,NA,NA,NA
1056008716469341,NA,NA,05/31/2025 111946 PM,NA,Anonymous participant 758,311 5089114,1056284113108468.0,0.0
1056008716469341,NA,NA,05/31/2025 042935 PM,NA,Anonymous participant 640,302 2364376,1056046833132196.0,0.0
1056025693134310,Michelle Campos,"SE VENDEN
ryzen 5 5500 2 meses de uso + ventilador usado- 220.000 VENDIDO
chasis thermaltake v200+ fuente 600w 80 plus- Usado 250.000
asrock fatal1ty b450-usado 180.000 VENDIDO
RAM DDR4 8GB usado- 70K CADA UNA VENDIDO
ryzen 5 3400g + ventilador usado- 100.000 VENDIDO

Mas info al DM
Bucaramanga",05/31/2025 033905 PM,1056025693134310.0,NA,NA,NA,NA
1056028366467376,NA,NA,05/31/2025 044833 PM,NA,Anonymous participant 417,Asco el estado actual de humanas II,1056054796464733.0,0.0
1056028366467376,NA,NA,05/31/2025 040143 PM,NA,Angel Camilo Sierra Carvajal,Todo verde y baboso,1056035203133359.0,0.0
1056028366467376,NA,NA,06/01/2025 015040 AM,NA,Brayan Caicedo,Asco el estado actual de la Universidad en general. Peye ambiente. ,1056358223101057.0,0.0
1056028366467376,NA,NA,06/02/2025 030632 AM,NA,Anonymous participant 623,"Los estudiantes "" q se creen estrato 50 y estudian en la u publica por no pagan privada.",1057119573024922.0,0.0
1056028366467376,NA,NA,05/31/2025 094420 PM,NA,Alexander Arias Tec,Asco humanas,1056235483113331.0,0.0
1056028366467376,NA,NA,05/31/2025 051640 PM,NA,Jeisson Stiven Cortes Antonio,Huele maluquito,1056066379796908.0,0.0
1056028366467376,NA,NA,05/31/2025 050435 PM,NA,Mar Saenz,Sii y huele horrible,1056061473130732.0,0.0
1056028366467376,NA,NA,05/31/2025 042118 PM,NA,Anonymous participant 853,"Jhonatan Blanco la babilla murio ya por edad, en realidad no viven tanto tiempo en estado salvaje, sin embargo si esta feo el lago",1056043473132532.0,2.0
1056028366467376,NA,NA,06/01/2025 121647 PM,NA,Juan Jose Blanco,"Jhonatan Blanco papi, en medio del lago va ir bienestar pro plus, 5.0",1056703003066579.0,2.0
1056028366467376,NA,NA,06/01/2025 051541 PM,NA,Adolfo Acevedo,"Anonymous participant 853 La babilla murio por abandono y enferma de todo, la necropsia que le hicieron lo demostro.",1056848023052077.0,2.0
1056028366467376,NA,NA,05/31/2025 061952 PM,NA,Jhonatan Blanco,Participante anonimo 417 Tambien,1056093793127500.0,1.0
1056028366467376,NA,NA,06/02/2025 030342 AM,NA,Anonymous participant 623,"Participante anonimo 417 asco es edificio defectuoso q aprobo administracion y q toca aceptar por lo mando hacer porras
Malo hablar",1057118443025035.0,1.0
1056028366467376,NA,NA,06/01/2025 125612 PM,NA,Anonymous participant 417,Brayan Caicedo en especial humanas,1056724666397746.0,1.0
1056028366467376,NA,NA,06/02/2025 123257 AM,NA,Anonymous participant 188,Brayan Caicedo peor bienestar campestre y el bosque lleno de neros que ni saben que es una universidad y solo vienen a meter vicio tranquilos por la alcahueteria de los estudiantes de no dejar entrar a la policia y los que si son estudiantes dejando que se llene eso de porqueria de basura y ni dejan que recojan el mugre asco como se volvio la universidad en general que tristeza ademas los pobres estudiantes tener que aguantarse el olor a su mierda mientras almuerzan mejor dicho que tristeza y al que no le guste de malas pero es la verdad,1057048486365364.0,1.0
1056028366467376,NA,NA,06/02/2025 030814 AM,NA,Brayan Caicedo,"Participante anonimo 623 Mas de un hijo, sobrino, nieto o hermano de Secretario Municipal y sus allegados",1057120383024841.0,1.0
1056059853130894,Anonymous participant,manana hay vecinos y amigos?,05/31/2025 050120 PM,1056059853130894.0,NA,NA,NA,NA
1056059853130894,NA,NA,05/31/2025 060558 PM,NA,GiftedFig764,Hmmm no pueden durar una semanita limpios,1056088209794725.0,0.0
1056094673127412,Anonymous participant,"Clases particulares para ninos!! 

Ingles, matematicas, biologia y mucho mas!

Ensenamos desde el amor y la empatia para que tu hijo/a regrese a clases con todo el conocimiento necesario!

Clases virtuales

Clases a domicilio en Bucaramanga 

Para mayor informacion: clases.bga29@gmail.com",05/31/2025 062208 PM,1056094673127412.0,NA,NA,NA,NA
1056101433126736,Victor Manuel Rincon,NA,05/31/2025 063839 PM,1056101433126736.0,NA,NA,NA,NA
1056181309785415,Carlos Fuentes,"Hola, muchachos donde me recomiendan comprar una silla ergonomica?",05/31/2025 083403 PM,1056181309785415.0,NA,NA,NA,NA
1056194509784095,Laura Chaparro,"Holaaa, alquilo espacio para Lashista es un salon de unas en San Francisco, WhatsApp 3150148474",05/31/2025 084208 PM,1056194509784095.0,NA,NA,NA,NA
1056238746446338,David Obando,"Buenas noches companeros, estoy arrendando esta habitacion cuenta con bano privado, a dos cuadras de la UIS y cuenta con todos los servicios si desean mas informacion pueden escribir al siguiente numero 3188129991",05/31/2025 095039 PM,1056238746446338.0,NA,NA,NA,NA
1056274649776081,Anonymous participant,Holaa. Alguien sabe de algun tutor de Algebra lineal? Me urge,05/31/2025 110103 PM,1056274649776081.0,NA,NA,NA,NA
1056274649776081,NA,NA,05/31/2025 111014 PM,NA,Omar Perez,"Lineal I, II o la de licenciatura?",1056279453108934.0,0.0
1056274649776081,NA,NA,06/01/2025 033534 AM,NA,Camargo Miguel,Puedes escribirme,1056411419762404.0,0.0
1056279209775625,Miyeth KaSe,"?Vas muy mal en el semestre? !NO TE PREOCUPES!. Contamos con Profes en todas las materias para que no te pase esto. Para apoyarte en todas tus actividades academicas. 

Escribenos y cotiza con nosotros. 

Link de whatsapp:
https://wa.me/message/ITT7BF2GT2V4D1
Instagram:
https://www.instagram.com/ayuda_parciales?igsh=MTB1ZmEwMHRjdmhzaQ==
Facebook:
https://www.facebook.com/share/nchyge3LV86RS5jd/?mibextid=qi2Omg
TIK tok:
https://www.tiktok.com/@ayudando.estudiantes...
Canal de YouTube:
https://youtube.com/@Matematicasyfisicacontilde...",05/31/2025 110946 PM,1056279209775625.0,NA,NA,NA,NA
1056548486415364,Heimar Mendoza,"Buenas, gente :S
Estoy vendiendo esta fuente de alimentacion nueva, por si a alguno le interesa.",06/01/2025 075359 AM,1056548486415364.0,NA,NA,NA,NA
1056604316409781,Anonymous participant,"Hola companeros. Hace unos meses me robaron justo por la entrada de la universidad, y desde entonces no he dejado de pensar en lo que paso. Fue a plena luz de la tarde y me robaron mi iPhone, un celular que habia comprado con muchisimo esfuerzo, con mis ahorros, y que aun hoy, la verdad, me duele no tener.

Ese dia iba con un acompanante, el llevaba mi bolso, llegamos a la Universidad en carro, pero salimos por puertas diferentes. Yo senti claramente cuando se lo llevaron, porque mi celular tenia una cadenita que sonaba mucho, pero no pude ver al ladron. Sin embargo, estoy casi segura de que fue uno de los mototaxistas que suelen estar afuera de la entrada de la universidad, porque luego rastree el GPS (porque no pudo apagar el celular) y pude ver su ubicacion por horas, y vi como todo el dia se movio rapidamente por toda la zona entre san Alonso, el Centro y la UIS. Incluso llegue a tener la direccion en la que estuvo toda la noche, lo que pienso es su casa.

Lo que mas me dolio fue como reaccionaron las autoridades. Las unicas camaras que apuntan hacia esa zona son las de la policia, y no nos ayudaron porque hay un protocolo para solicitar el material. Cuando ibamos con ellos rastreando al ladron, hicieron sonar el celular antes de llegar, lo que probablemente lo alerto. Y al llegar, nos dijeron que como yo no habia visto al ladron, no podian hacer nada mas. 

Despues, de eso, otra persona me llamo al numero que puse en el aviso de la pantalla de bloqueo cuando roban el celular, me llamaron para extorsionarme e intentar robarme mas, diciendo que me lo devolverian el celular porque lo habia encontrado una ""persona de bien"", pero que tenia que pagar porque lo habian 'endeudado'. Obviamente los mande a volar, pero pude ver como se movia con mi celular y al final las ultimas horas fueron estaticas en un lugar que el maps me mostro que era un local, supongo que lo vendieron. 

Durante varios dias pense si compartir esto aqui o no, o si debia dar descripciones fisicas, ya que mientras haciamos la persecucion con la policia pude ver a alguien que si he visto trabajando como mototaxista por la UIS, solo que en ese momento no tenia la certeza, y pues acusar a alguien es algo muy grande y no quisiera hacerlo sin pruebas claras. 

Quise poner la denuncia formal en la Fiscalia, pero a mi acompanante le paso algo peor, lo apunalaron tambien por robarle, y dos anos despues aun no le resuelven nada.

No escribo esto solo para desahogarme. Lo hago porque me duele lo que paso, porque me costo mucho tener ese celular, y porque uno cree que en caso de emergencia hay apoyo, pero la realidad es otra. Por eso quiero dejarles una recomendacion: cuidense mucho al llegar o salir de la universidad, asegurense de tener siempre vigiladas sus cosas, porque si algo les pasa... la policia, tristemente, no va a hacer mucho. Y lo peor es que les van a poner piedras de tropiezo en el camino y van a sentir que estan solos... 

Gracias por leerme.",06/03/2025 084851 AM,1056604316409781.0,NA,NA,NA,NA
1056604316409781,NA,NA,06/03/2025 090459 AM,NA,Anonymous participant 653,"parce pero tambien manda huevo, si ya la llaman para devolverle el celular y pues la estan extorsionando, genere un punto de encuentro siga la corriente y denuncie por extorsion, la acompanara la policia y listo, y si lo he hecho antes, con unos papeles que me habian robado como para que digan que no funciona, me llamaron me dieron que tenian los papeles me pidieron 300 le dije que si a todo grabe la llamada y fui a la fiscalia, me dijeron que en el parque de los ninos y ahi mismo me pidieron mas plata y lo agarraron",1058037429599803.0,0.0
1056604316409781,NA,NA,06/03/2025 090352 AM,NA,goldfish67,Cual de los mototaxistas de la u fue? Hay que estar prevenidos de este tipo de gente,1058036796266533.0,0.0
1056611716409041,Anonymous participant,Un buen lugar para arreglar celulares?,06/01/2025 094137 AM,1056611716409041.0,NA,NA,NA,NA
1056616336408579,Jairo Alexis Guevara,"#estudio 
#UIS 
#tesis 
#ensayos",06/01/2025 094747 AM,1056616336408579.0,NA,NA,NA,NA
1056630056407207,Anonymous participant,Alguien vende forros de iPhone 13 o 14 o 15,06/01/2025 101013 AM,1056630056407207.0,NA,NA,NA,NA
1056647373072142,Daniela Yim,"Si estan buscando el accesorio perfecto, en Boreal tenemos una nueva coleccion!! Encapsula tus fotos favoritas, misma presentacion y calidad. Hechos con mucho amor, escribenos!!!!",06/01/2025 104220 AM,1056647373072142.0,NA,NA,NA,NA
1056647373072142,NA,NA,06/01/2025 093529 PM,NA,Valeria Sandoval,Me encantan,1056963573040522.0,0.0
1056647373072142,NA,NA,06/01/2025 093523 PM,NA,Valeria Sandoval,Que hermosura,1056963513040528.0,0.0
1056670666403146,Sa Bi,"TRABAJO SI HAY

Se necesitan personas dinamicas para entregar volantes los fines de semana informes al ",06/01/2025 111923 AM,1056670666403146.0,NA,NA,NA,NA
1056670666403146,NA,NA,06/06/2025 103350 AM,NA,Andres Ovalle,Aun buscan?,1060241686046044.0,0.0
1056693099734236,Anonymous participant,"Buenos dias, busco dos habitaciones en el mismo lugar, cerca a la uis o facultad de salud, que una de las habitaciones sea para dos personas, que esten amobladas e incluyan todos los servicios",06/01/2025 115837 AM,1056693099734236.0,NA,NA,NA,NA
